UnixTimeStamp(sec),Node1_ID,Node1_AccX[G],Node1_AccY[G],Node1_AccZ[G],Node1_GyrX[deg/s],Node1_GyrY[deg/s],Node1_GyrZ[deg/s],Node1_MagX[uT],Node1_MagY[uT],Node1_MagZ[uT],Node1_Roll[deg],Node1_Pitch[deg],Node1_Yaw[deg],Node1_Qw,Node1_Qx,Node1_Qy,Node1_Qz,Node2_ID,Node2_AccX[G],Node2_AccY[G],Node2_AccZ[G],Node2_GyrX[deg/s],Node2_GyrY[deg/s],Node2_GyrZ[deg/s],Node2_MagX[uT],Node2_MagY[uT],Node2_MagZ[uT],Node2_Roll[deg],Node2_Pitch[deg],Node2_Yaw[deg],Node2_Qw,Node2_Qx,Node2_Qy,Node2_Qz,Node3_ID,Node3_AccX[G],Node3_AccY[G],Node3_AccZ[G],Node3_GyrX[deg/s],Node3_GyrY[deg/s],Node3_GyrZ[deg/s],Node3_MagX[uT],Node3_MagY[uT],Node3_MagZ[uT],Node3_Roll[deg],Node3_Pitch[deg],Node3_Yaw[deg],Node3_Qw,Node3_Qx,Node3_Qy,Node3_Qz,Node4_ID,Node4_AccX[G],Node4_AccY[G],Node4_AccZ[G],Node4_GyrX[deg/s],Node4_GyrY[deg/s],Node4_GyrZ[deg/s],Node4_MagX[uT],Node4_MagY[uT],Node4_MagZ[uT],Node4_Roll[deg],Node4_Pitch[deg],Node4_Yaw[deg],Node4_Qw,Node4_Qx,Node4_Qy,Node4_Qz,Node5_ID,Node5_AccX[G],Node5_AccY[G],Node5_AccZ[G],Node5_GyrX[deg/s],Node5_GyrY[deg/s],Node5_GyrZ[deg/s],Node5_MagX[uT],Node5_MagY[uT],Node5_MagZ[uT],Node5_Roll[deg],Node5_Pitch[deg],Node5_Yaw[deg],Node5_Qw,Node5_Qx,Node5_Qy,Node5_Qz,Node6_ID,Node6_AccX[G],Node6_AccY[G],Node6_AccZ[G],Node6_GyrX[deg/s],Node6_GyrY[deg/s],Node6_GyrZ[deg/s],Node6_MagX[uT],Node6_MagY[uT],Node6_MagZ[uT],Node6_Roll[deg],Node6_Pitch[deg],Node6_Yaw[deg],Node6_Qw,Node6_Qx,Node6_Qy,Node6_Qz,Node7_ID,Node7_AccX[G],Node7_AccY[G],Node7_AccZ[G],Node7_GyrX[deg/s],Node7_GyrY[deg/s],Node7_GyrZ[deg/s],Node7_MagX[uT],Node7_MagY[uT],Node7_MagZ[uT],Node7_Roll[deg],Node7_Pitch[deg],Node7_Yaw[deg],Node7_Qw,Node7_Qx,Node7_Qy,Node7_Qz,Node8_ID,Node8_AccX[G],Node8_AccY[G],Node8_AccZ[G],Node8_GyrX[deg/s],Node8_GyrY[deg/s],Node8_GyrZ[deg/s],Node8_MagX[uT],Node8_MagY[uT],Node8_MagZ[uT],Node8_Roll[deg],Node8_Pitch[deg],Node8_Yaw[deg],Node8_Qw,Node8_Qx,Node8_Qy,Node8_Qz,Node9_ID,Node9_AccX[G],Node9_AccY[G],Node9_AccZ[G],Node9_GyrX[deg/s],Node9_GyrY[deg/s],Node9_GyrZ[deg/s],Node9_MagX[uT],Node9_MagY[uT],Node9_MagZ[uT],Node9_Roll[deg],Node9_Pitch[deg],Node9_Yaw[deg],Node9_Qw,Node9_Qx,Node9_Qy,Node9_Qz,Node10_ID,Node10_AccX[G],Node10_AccY[G],Node10_AccZ[G],Node10_GyrX[deg/s],Node10_GyrY[deg/s],Node10_GyrZ[deg/s],Node10_MagX[uT],Node10_MagY[uT],Node10_MagZ[uT],Node10_Roll[deg],Node10_Pitch[deg],Node10_Yaw[deg],Node10_Qw,Node10_Qx,Node10_Qy,Node10_Qz,Node11_ID,Node11_AccX[G],Node11_AccY[G],Node11_AccZ[G],Node11_GyrX[deg/s],Node11_GyrY[deg/s],Node11_GyrZ[deg/s],Node11_MagX[uT],Node11_MagY[uT],Node11_MagZ[uT],Node11_Roll[deg],Node11_Pitch[deg],Node11_Yaw[deg],Node11_Qw,Node11_Qx,Node11_Qy,Node11_Qz,Node12_ID,Node12_AccX[G],Node12_AccY[G],Node12_AccZ[G],Node12_GyrX[deg/s],Node12_GyrY[deg/s],Node12_GyrZ[deg/s],Node12_MagX[uT],Node12_MagY[uT],Node12_MagZ[uT],Node12_Roll[deg],Node12_Pitch[deg],Node12_Yaw[deg],Node12_Qw,Node12_Qx,Node12_Qy,Node12_Qz,Node13_ID,Node13_AccX[G],Node13_AccY[G],Node13_AccZ[G],Node13_GyrX[deg/s],Node13_GyrY[deg/s],Node13_GyrZ[deg/s],Node13_MagX[uT],Node13_MagY[uT],Node13_MagZ[uT],Node13_Roll[deg],Node13_Pitch[deg],Node13_Yaw[deg],Node13_Qw,Node13_Qx,Node13_Qy,Node13_Qz,Node14_ID,Node14_AccX[G],Node14_AccY[G],Node14_AccZ[G],Node14_GyrX[deg/s],Node14_GyrY[deg/s],Node14_GyrZ[deg/s],Node14_MagX[uT],Node14_MagY[uT],Node14_MagZ[uT],Node14_Roll[deg],Node14_Pitch[deg],Node14_Yaw[deg],Node14_Qw,Node14_Qx,Node14_Qy,Node14_Qz,Node15_ID,Node15_AccX[G],Node15_AccY[G],Node15_AccZ[G],Node15_GyrX[deg/s],Node15_GyrY[deg/s],Node15_GyrZ[deg/s],Node15_MagX[uT],Node15_MagY[uT],Node15_MagZ[uT],Node15_Roll[deg],Node15_Pitch[deg],Node15_Yaw[deg],Node15_Qw,Node15_Qx,Node15_Qy,Node15_Qz,Node16_ID,Node16_AccX[G],Node16_AccY[G],Node16_AccZ[G],Node16_GyrX[deg/s],Node16_GyrY[deg/s],Node16_GyrZ[deg/s],Node16_MagX[uT],Node16_MagY[uT],Node16_MagZ[uT],Node16_Roll[deg],Node16_Pitch[deg],Node16_Yaw[deg],Node16_Qw,Node16_Qx,Node16_Qy,Node16_Qz
1784901939,0,0.020,0.003,1.002,1.10,0.20,0.00,39.00,17.20,-2.20,-0.15,-1.25,-1.75,1.000,-0.002,-0.011,-0.015,1,0.536,-0.054,0.892,10.60,-51.40,20.30,31.30,9.30,-25.80,-5.42,-30.06,-18.93,0.950,-0.088,-0.248,-0.171,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1784901939,0,0.016,0.000,0.998,1.30,0.30,-0.10,39.00,17.20,-2.20,-0.15,-1.25,-1.75,1.000,-0.002,-0.011,-0.015,1,0.568,-0.054,0.888,19.70,-57.90,25.50,31.30,9.30,-25.80,-5.42,-30.06,-18.93,0.950,-0.088,-0.248,-0.171,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1784901939,0,0.020,-0.004,1.002,1.30,0.40,-0.10,39.00,17.20,-2.20,-0.15,-1.25,-1.75,1.000,-0.002,-0.011,-0.015,1,0.564,-0.050,0.872,28.30,-60.50,30.20,31.30,9.30,-25.80,-5.42,-30.06,-18.93,0.950,-0.088,-0.248,-0.171,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1784901939,0,0.020,-0.008,0.998,1.20,0.30,-0.20,39.40,18.60,-2.50,-0.14,-1.24,-1.76,1.000,-0.001,-0.011,-0.015,1,0.556,-0.062,0.868,36.00,-60.50,34.50,31.00,9.80,-26.10,-5.37,-30.61,-18.55,0.949,-0.087,-0.253,-0.167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1784901939,0,0.020,0.003,1.002,1.00,0.10,0.00,39.40,18.60,-2.50,-0.14,-1.24,-1.76,1.000,-0.001,-0.011,-0.015,1,0.540,-0.050,0.900,42.70,-60.60,39.10,31.00,9.80,-26.10,-5.37,-30.61,-18.55,0.949,-0.087,-0.253,-0.167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1784901939,0,0.020,0.000,0.998,0.70,0.00,0.00,39.40,18.60,-2.50,-0.14,-1.24,-1.76,1.000,-0.001,-0.011,-0.015,1,0.536,-0.069,0.938,48.50,-62.70,43.50,31.00,9.80,-26.10,-5.37,-30.61,-18.55,0.949,-0.087,-0.253,-0.167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1784901939,0,0.016,0.000,1.002,0.40,0.00,0.00,39.40,18.60,-2.50,-0.14,-1.24,-1.76,1.000,-0.001,-0.011,-0.015,1,0.555,-0.093,0.942,53.60,-65.90,46.80,31.00,9.80,-26.10,-5.37,-30.61,-18.55,0.949,-0.087,-0.253,-0.167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1784901939,0,0.016,-0.004,1.006,0.20,0.10,0.00,38.90,17.20,-1.10,-0.14,-1.24,-1.76,1.000,-0.001,-0.011,-0.015,1,0.594,-0.090,0.954,57.70,-68.70,48.40,30.80,9.90,-26.30,-5.17,-31.21,-17.96,0.948,-0.085,-0.259,-0.162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1784901939,0,0.024,-0.004,0.998,0.10,0.20,0.00,38.90,17.20,-1.10,-0.13,-1.24,-1.76,1.000,-0.001,-0.011,-0.015,1,0.598,-0.102,0.965,60.80,-70.10,48.20,30.80,9.90,-26.30,-5.16,-31.21,-17.96,0.948,-0.085,-0.259,-0.162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1784901939,0,0.020,0.000,0.994,0.10,0.30,0.00,38.90,17.20,-1.10,-0.13,-1.24,-1.76,1.000,-0.001,-0.011,-0.015,1,0.586,-0.094,0.973,62.90,-70.00,46.70,30.80,9.90,-26.30,-5.16,-31.21,-17.96,0.948,-0.085,-0.259,-0.162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1784901939,0,0.020,0.000,1.002,0.10,0.30,0.00,38.90,17.20,-1.10,-0.13,-1.24,-1.76,1.000,-0.001,-0.011,-0.015,1,0.601,-0.098,0.989,64.80,-68.60,44.50,30.80,9.90,-26.30,-5.16,-31.21,-17.96,0.948,-0.085,-0.259,-0.162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1784901939,0,0.024,-0.004,0.998,0.10,0.20,0.00,39.20,16.90,-0.70,-0.13,-1.24,-1.76,1.000,-0.001,-0.011,-0.015,1,0.658,-0.076,1.093,66.30,-66.20,41.30,30.60,9.30,-27.30,-4.84,-31.86,-17.36,0.948,-0.082,-0.265,-0.156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1784901939,0,0.020,0.000,1.006,0.20,0.20,0.00,39.20,16.90,-0.70,-0.13,-1.24,-1.76,1.000,-0.001,-0.011,-0.015,1,0.570,-0.122,1.187,67.70,-63.00,37.90,30.60,9.30,-27.30,-4.84,-31.86,-17.36,0.948,-0.082,-0.265,-0.156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1784901939,0,0.020,0.000,1.002,0.30,0.20,0.00,39.20,16.90,-0.70,-0.13,-1.24,-1.76,1.000,-0.001,-0.011,-0.015,1,0.602,-0.115,1.195,68.20,-57.30,34.70,30.60,9.30,-27.30,-4.84,-31.86,-17.36,0.948,-0.082,-0.265,-0.156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1784901939,0,0.016,0.000,0.998,0.20,0.20,0.00,39.20,16.90,-0.70,-0.13,-1.24,-1.76,1.000,-0.001,-0.011,-0.015,1,0.601,-0.158,1.187,68.20,-48.00,31.50,30.60,9.30,-27.30,-4.84,-31.86,-17.36,0.948,-0.082,-0.265,-0.156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1784901939,0,0.016,0.000,1.002,0.10,0.10,-0.10,39.20,17.50,-1.30,-0.13,-1.23,-1.76,1.000,-0.001,-0.011,-0.015,1,0.587,-0.154,1.140,68.40,-35.50,27.70,30.40,7.50,-26.50,-4.39,-32.34,-16.93,0.948,-0.077,-0.270,-0.152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1784901939,0,0.020,0.000,0.998,0.00,0.00,-0.10,39.20,17.50,-1.30,-0.13,-1.23,-1.76,1.000,-0.001,-0.011,-0.015,1,0.598,-0.146,1.140,70.40,-23.60,22.60,30.40,7.50,-26.50,-4.39,-32.34,-16.93,0.948,-0.077,-0.270,-0.152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1784901939,0,0.020,-0.004,1.002,0.00,-0.10,0.00,39.20,17.50,-1.30,-0.13,-1.23,-1.76,1.000,-0.001,-0.011,-0.015,1,0.642,-0.143,1.078,74.20,-15.20,17.10,30.40,7.50,-26.50,-4.39,-32.34,-16.93,0.948,-0.077,-0.270,-0.152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1784901939,0,0.020,-0.004,0.998,0.00,-0.10,0.00,39.20,17.50,-1.30,-0.13,-1.23,-1.76,1.000,-0.001,-0.011,-0.015,1,0.651,-0.104,1.035,78.80,-11.30,12.80,30.40,7.50,-26.50,-4.39,-32.34,-16.93,0.948,-0.077,-0.270,-0.152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1784901939,0,0.020,-0.004,1.002,0.00,-0.10,0.00,39.20,17.40,-0.60,-0.13,-1.23,-1.76,1.000,-0.001,-0.011,-0.015,1,0.609,-0.071,0.981,82.00,-10.60,10.70,29.80,7.30,-26.50,-3.73,-32.48,-16.73,0.948,-0.072,-0.272,-0.149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1784901939,0,0.020,-0.004,1.002,0.00,-0.10,0.00,39.20,17.40,-0.60,-0.13,-1.23,-1.76,1.000,-0.001,-0.011,-0.015,1,0.609,-0.028,0.969,82.20,-11.50,10.30,29.80,7.30,-26.50,-3.73,-32.48,-16.73,0.948,-0.072,-0.272,-0.149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1784901939,0,0.020,0.000,0.998,-0.10,-0.10,0.00,39.20,17.40,-0.60,-0.13,-1.23,-1.76,1.000,-0.001,-0.011,-0.015,1,0.584,-0.019,0.880,78.60,-12.30,10.20,29.80,7.30,-26.50,-3.73,-32.48,-16.73,0.948,-0.072,-0.272,-0.149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1784901939,0,0.020,-0.004,0.998,-0.20,0.00,0.00,39.20,17.40,-0.60,-0.13,-1.23,-1.76,1.000,-0.001,-0.011,-0.015,1,0.518,-0.014,0.849,71.30,-11.60,9.70,29.80,7.30,-26.50,-3.73,-32.48,-16.73,0.948,-0.072,-0.272,-0.149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1784901939,0,0.016,0.000,1.002,-0.20,0.00,0.00,39.20,16.90,-0.90,-0.13,-1.24,-1.76,1.000,-0.001,-0.011,-0.015,1,0.499,0.005,0.822,61.30,-8.90,8.60,30.10,7.00,-25.20,-3.07,-32.59,-16.60,0.948,-0.066,-0.274,-0.146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1784901939,0,0.020,-0.004,1.002,-0.20,0.00,0.00,39.20,16.90,-0.90,-0.13,-1.23,-1.76,1.000,-0.001,-0.011,-0.015,1,0.518,0.021,0.826,49.50,-4.10,6.60,30.10,7.00,-25.20,-3.07,-32.59,-16.60,0.948,-0.066,-0.274,-0.146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1784901939,0,0.024,0.000,0.998,-0.20,-0.10,0.00,39.20,16.90,-0.90,-0.13,-1.23,-1.76,1.000,-0.001,-0.011,-0.015,1,0.515,-0.033,0.795,37.50,2.80,3.30,30.10,7.00,-25.20,-3.07,-32.59,-16.60,0.948,-0.066,-0.274,-0.146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1784901939,0,0.020,-0.004,0.994,-0.30,-0.10,0.00,39.20,16.90,-0.90,-0.13,-1.23,-1.76,1.000,-0.001,-0.011,-0.015,1,0.534,-0.045,0.775,26.50,10.90,-1.60,30.10,7.00,-25.20,-3.07,-32.59,-16.60,0.948,-0.066,-0.274,-0.146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1784901939,0,0.020,-0.004,0.998,-0.30,-0.10,0.00,39.30,15.60,-1.40,-0.14,-1.24,-1.76,1.000,-0.001,-0.011,-0.015,1,0.585,-0.054,0.771,17.70,19.00,-8.00,30.10,7.10,-23.20,-2.74,-32.51,-16.61,0.949,-0.063,-0.274,-0.145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
